item_id,source,translation,score
ToM-scene4-instruct4,"So Joshua looks everywhere and he can't find his toy truck. Mother gets mad at Joshua, because he lost his truck.","Alors Joshua cherche partout mais il ne trouve pas son camion-jouet. Maman se fâche contre Joshua, parce qu'il a perdu son camion.",0.8765565752983093
ToM-scene4-q2,Is it fair that Mother is mad at Joshua for losing his truck?,Est-ce juste que Maman se fâche contre Joshua parce qu'il a perdu son camion?,0.8615177869796753
ToM-scene4-q3,Is Mother mad at Isabel? ,Maman est-elle fâchée contre Isabel ? ,0.885955274105072
ToM-scene4-q4-false_belief,Is Joshua mad at Isabel? ,Joshua est-il fâché contre Isabel ? ,0.8910776376724243
ToM-scene4-instruct5,"When Isabel sees that Mother is mad at Joshua, she goes to the sandbox and digs up the toy truck, and gives it back to Joshua.","Quand Isabel voit que Maman est fâchée contre Joshua, elle va au bac à sable, déterre le camion-jouet, et le rend à Joshua.",0.8647214770317078
ToM-scene4-q5,Is Mother mad at Joshua now?,Maman est-elle encore fâchée contre Joshua maintenant?,0.8770185708999634
ToM-scene4-q6,Is Mother mad at Isabel now?,Maman est-elle encore fâchée contre Isabel maintenant?,0.8771803379058838
ToM-scene4-q7,Is Joshua mad at Isabel now?,Joshua est-il encore fâché contre Isabel maintenant?,0.878330647945404
ToM-scene4-instruct6,"Isabel tells Joshua that she’s very sorry, and she gives him a big hug. Joshua gives her a big hug back, and Mother joins in.","Isabel dit à Joshua qu'elle est vraiment désolée, et elle lui fait un gros câlin. Joshua lui rend un gros câlin, et Maman se joint à eux.",0.8666425943374634
ToM-scene5-instruct1,"This is Katie. Earlier today, Katie's mom was cleaning the house, while Katie watched. Mom left three cups in the kitchen. There is a small cup on the counter, a medium sized cup on the table, and a big cup that she put away up high, on the shelf. ","Voici Katie. Plus tôt aujourd'hui, la maman de Katie nettoyait la maison pendant que Katie regardait. Maman a laissé trois tasses dans la cuisine. Il y a une petite tasse sur le comptoir, une tasse de taille moyenne sur la table, et une grande tasse qu'elle avait rangée en haut, sur l'étagère. ",0.8660194277763367
ToM-scene5-instruct2,"Katie and Dad just walked in and Katie asks her dad to get her a cup. Katie tells her Dad, “I want the big cup!”",Katie et Papa viennent d'entrer et Katie demande à son père de lui prendre une tasse. Katie dit à son père: «Je veux la grande tasse!»,0.8825382590293884
ToM-scene5-q1,Which cup will Dad give Katie?,Quelle tasse Papa donnera-t-il à Katie?,0.8647860288619995
ToM-scene5-q2-reality_check,Which cup does Katie want?,Quelle tasse Katie veut-elle?,0.865122377872467
small_cup,The small cup,La petite tasse,0.8607032299041748
medium_cup,The medium sized cup,La tasse de taille moyenne,0.86185622215271
large_cup,The big cup,La grande tasse,0.8122379183769226
ToM-scene5-q3-emotion_reasoning,How does Katie feel about not getting the cup she wanted?,Comment Katie se sent-elle de ne pas recevoir la tasse qu'elle voulait?,0.8535389304161072
ToM-scene5-q4-emotion_reasoning,How would Katie feel if she had received the cup she wanted?,Comment Katie se sentirait-elle si elle avait reçu la tasse qu'elle voulait ?,0.8731248378753662
ToM-scene6-instruct1,"Sam and Maria are playing together. They look outside and see a new shop across the street. Maria tells Sam: “I am going to buy new shirts for us there,” and she walks away.","Sam et Maria jouent ensemble. Ils regardent dehors et voient un nouveau magasin de l'autre côté de la rue. Maria dit à Sam: «Je vais acheter de nouvelles chemises pour nous là-bas», et elle s'éloigne.",0.8792392015457153
ToM-scene6-instruct2,"Mom comes home and she tells Sam that she just walked by the shop. “Are they selling shirts?” Sam asks. “No,” Mom says, “They are only selling shoes”. “Maria will probably now get shoes at the shop,” Sam says.","Maman rentre à la maison et elle dit à Sam qu'elle vient de passer devant le magasin. «Vendent-ils des chemises?» demande Sam. «Non», dit maman, «ils vendent seulement des chaussures». «Maria va probablement maintenant acheter des chaussures au magasin», dit Sam.",0.8792060613632202
ToM-scene6-q1,Does Maria know that they are selling shoes in the shop?,Maria sait-elle qu'ils vendent des chaussures dans le magasin?,0.8874788880348206
ToM-scene6-instruct3,"Maria has arrived at the shop. “I would like to buy shirts,” she says. “All we have left are socks,” says the shopkeeper. Since Maria also needs socks, she decides to get some socks.","Maria est arrivée au magasin. «Je voudrais acheter des chemises», dit-elle. «Tout ce qu'il nous reste, ce sont des chaussettes», dit le commerçant. Comme Maria a aussi besoin de chaussettes, elle décide d'en prendre.",0.8797683119773865
ToM-scene6-q2,Does Sam know that Maria bought some socks?,Sam sait-il que Maria a acheté des chaussettes?,0.8855204582214355
ToM-scene6-q3,What does Sam think they are selling at the shop?,Que pense Sam qu'ils vendent au magasin?,0.7836906313896179
shoes,Shoes,Chaussures,0.8550337553024292
socks,Socks,Chaussettes,0.8529375791549683
shirts,Shirts,Chemises,0.7699318528175354
ToM-scene6-instruct4,"On her way back, Maria meets her dad. She tells her dad: “I have just bought some socks. I am going to share them with my brother Sam. It is a surprise.”
“That is nice of you,” says Dad. Then he asks Maria: “Does Sam know what you bought him?”","Sur le chemin du retour, Maria rencontre son père. Elle lui dit: «Je viens d'acheter des chaussettes. Je vais les partager avec mon frère Sam. C'est une surprise.»<br>«C'est gentil de ta part», dit papa. Puis il demande à Maria : «Sam sait-il ce que tu lui as acheté ?»",0.8846850991249084
ToM-scene6-q4,What does Maria tell Dad?,Que dit Maria à Papa?,0.875783383846283
ToM-scene6-instruct5,Then Dad asks: “What does Sam think they are selling at the shop?”,"Puis, papa demande : « Que pense Sam qu'ils vendent au magasin ? »",0.8181034326553345
ToM-scene6-q5,What does Maria tell Dad?,Qu'est-ce que Maria dit à Papa ?,0.8753796219825745
ToM-scene6-q6,What does Sam think they are selling at the shop?,Que pense Sam qu'ils vendent à la boutique ?,0.8056063652038574
ToM-scene6-instruct6,Sam is very happy to get his new socks.,Sam est très content de recevoir ses nouvelles chaussettes.,0.8834428787231445
hostile-attribution-scene1-instruct1,Imagine that you are walking to school and you’re wearing your new shoes. You really like your new shoes and this is the first day you have worn them.,Imagine que tu marches jusqu'à l'école en portant tes nouvelles chaussures. Tu aimes vraiment tes nouvelles chaussures et c'est le premier jour que tu les portes.,0.8857105374336243
hostile-attribution-scene1-instruct2,"Suddenly, you are bumped from behind by a boy. You stumble and fall into a mud puddle and your new shoes get muddy.","Soudain, un garçon te heurte par derrière. Tu trébuches et tombes dans une flaque de boue et tes nouvelles chaussures se salissent.",0.8721938729286194
hostile-attribution-scene1-q1,Do you think that the boy bumped you on purpose or by accident?,Penses-tu que le garçon t'a heurté exprès ou par accident?,0.8654991984367371
hostile-attribution-scene1-q2,Now pick one of the three choices as the one you would do:,"Maintenant, choisis l'une des trois options que tu ferais :",0.8086628913879395
hostile-attribution-scene1-q2-ans1,clean up my shoes,nettoyer mes chaussures,0.8530762195587158
hostile-attribution-scene1-q2-ans2,walk away from the boy,m'éloigner du garçon,0.7489894032478333
hostile-attribution-scene1-q2-ans3,push the boy in the mud,pousser le garçon dans la boue,0.8241547346115112
hostile-attribution-scene2-instruct1,"Imagine that you are on the playground. You and some other kids are having a race. A boy is standing on the side, bouncing a basketball.","Imagine que tu es dans la cour de récréation. Toi et d'autres enfants faites une course. Un garçon est debout sur le côté, en train de faire rebondir un ballon de basket.",0.8252477049827576
hostile-attribution-scene2-instruct2,"The next thing you know, the boy has bounced the ball and it has rolled under your feet, making you fall. You skin your knee and someone else wins the race.","Puis le garçon fait rebondir le ballon et il roule sous tes pieds, te faisant tomber. Tu écorches ton genou et quelqu'un d'autre gagne la course.",0.8279253244400024
hostile-attribution-scene2-q1,Do you think that the boy made you fall on purpose or by accident?,Penses-tu que le garçon t'a fait tomber exprès ou par accident?,0.8728587031364441
hostile-attribution-scene2-q2,Now pick one of the three choices as the one you would do:,"Maintenant, choisissez une des trois options que vous feriez :",0.7857743501663208
hostile-attribution-scene2-q2-ans1,go to another area of the playground,aller dans une autre zone de la cour,0.8290218710899353
hostile-attribution-scene2-q2-ans2,say something mean to him,lui dire quelque chose de méchant,0.8527312278747559
hostile-attribution-scene2-q2-ans3,take care of my knee,soigner mon genou,0.85630202293396
hostile-attribution-scene3-instruct1,Imagine that you are working on an assignment at your desk. ,Imagine que tu travailles sur une tâche à ton bureau ,0.8564820289611816
hostile-attribution-scene3-instruct2,"You go to sharpen your pencil, and as you walk back to your desk there is a boy walking just in front of you. The boy passes your desk before you get there. ","Tu vas aiguiser ton crayon, et en revenant à ton bureau, un garçon marche juste devant toi. Le garçon passe devant ton bureau avant que tu y arrives ",0.8511122465133667
hostile-attribution-scene3-instruct3,"The next thing you know, the boy has knocked all of your papers off of your desk, and they are all over the floor.","Tout à coup, le garçon a fait tomber tous tes papiers de ton bureau, et ils sont éparpillés sur le sol.",0.8479238748550415
hostile-attribution-scene3-q1,Do you think the boy knocked your papers onto the floor on purpose or by accident?,Penses-tu que le garçon a fait tomber tes papiers par terre exprès ou par accident?,0.8575025796890259
hostile-attribution-scene3-q2,Now pick one of the three choices as the one you would do:,"Maintenant, choisissez une des trois options que vous feriez :",0.7857743501663208
hostile-attribution-scene3-q2-ans1,call him a name,l'insulter,0.31533318758010864
hostile-attribution-scene3-q2-ans2,pick up the papers,ramasser les papiers,0.743036150932312
hostile-attribution-scene3-q2-ans3,do nothing,ne rien faire,0.8201444149017334
hostile-attribution-scene1-by-accident,by accident,par accident,0.8060201406478882
hostile-attribution-scene1-on-purpose,on purpose,exprès,0.6358129382133484
hostile-attribution-scene2-by-accident,by accident,par accident,0.8060201406478882
hostile-attribution-scene2-on-purpose,on purpose,exprès,0.6358129382133484
hostile-attribution-scene3-by-accident,by accident,par accident,0.8060201406478882
hostile-attribution-scene3-on-purpose,on purpose,exprès,0.6358129382133484
same-different-selection-instruct1,"This is the matching game. In this game, you're going to choose sets of cards that match in some way. First, let's look at some of the cards you are going to see.","Voici le jeu de correspondance. Dans ce jeu, tu vas choisir des ensembles de cartes qui correspondent d'une certaine manière. D'abord, regardons certaines des cartes que tu vas voir.",0.8145773410797119
same-different-selection-touch-circle,Choose the card with a circle.,Choisis la carte avec un cercle.,0.8512125015258789
same-different-selection-touch-square,Choose the card with a square.,Choisis la carte avec un carré.,0.8098497986793518
same-different-selection-touch-triangle,Choose the card with a triangle.,Choisis la carte avec un triangle.,0.8564737439155579
same-different-selection-touch-star,Choose the card with a star.,Choisis la carte avec une étoile.,0.8646465539932251
same-different-selection-touch-green,Choose the card with a green shape.,Choisis la carte avec une forme verte.,0.8696087598800659
same-different-selection-touch-red,Choose the card with a red shape.,Choisis la carte avec une forme rouge.,0.8660722970962524
same-different-selection-touch-blue,Choose the card with a blue shape.,Choisis la carte avec une forme bleue.,0.8664539456367493
same-different-selection-touch-yellow,Choose the card with a yellow shape.,Choisis la carte avec une forme jaune.,0.8671823740005493
same-different-selection-touch-small,Choose the card with a small shape.,Choisis la carte avec une petite forme.,0.8042856454849243
same-different-selection-touch-medium,Choose the card with a medium-sized shape.,Choisis la carte avec une forme de taille moyenne.,0.7744337320327759
same-different-selection-touch-large,Choose the card with a large shape.,Choisis la carte avec une grande forme.,0.7891919612884521
same-different-selection-touch-white,Choose the star on the white card.,Choisis l'étoile sur la carte blanche.,0.8401274681091309
same-different-selection-touch-gray,Choose the star on the gray card.,Choisis l'étoile sur la carte grise.,0.8386470079421997
same-different-selection-touch-black,Choose the star on the black card.,Choisis l'étoile sur la carte noire.,0.8527292013168335
same-different-selection-touch-striped,Choose the star on the striped card.,Choisis l'étoile sur la carte rayée.,0.8466857671737671
same-different-selection-touch-1,Choose the card with 1 star.,Choisis la carte avec 1 étoile.,0.8628743886947632
same-different-selection-touch-2,Choose the card with 2 stars.,Choisis la carte avec 2 étoiles.,0.8666446208953857
same-different-selection-touch-3,Choose the card with 3 stars.,Choisis la carte avec 3 étoiles.,0.8661407232284546
same-different-selection-touch-4,Choose the card with 4 stars.,Choisis la carte avec 4 étoiles.,0.8660117983818054
same-different-selection-instruct2,Now you're going to see two cards that are the same in one way. Then you will see a new card that is similar to one of those cards. Your job is to choose the card that is similar to the new card.,"Maintenant, tu vas voir deux cartes qui sont les mêmes d'une certaine manière. Ensuite, tu verras une nouvelle carte semblable à l'une de ces cartes. Ta tâche est de choisir la carte qui est similaire à la nouvelle carte.",0.8782833814620972
same-different-selection-instruct3,"Now you're going to see three cards, and you're going to choose two that are the same in some way. Then you're going to see the same cards again, and pick two cards that are the same in a different way.","Maintenant, tu vas voir trois cartes, et tu vas choisir deux qui sont similaires de quelque façon. Ensuite, tu verras à nouveau les mêmes cartes et tu choisiras deux cartes qui sont similaires d'une manière différente.",0.881359875202179
same-different-selection-both-circles,Here are two cards. Something's the same. They both have circles.,Voici deux cartes. Elles ont quelque chose en commun. Elles ont toutes les deux des cercles.,0.873280942440033
same-different-selection-both-squares,Here are two cards. Something's the same. They both have squares.,Voici deux cartes. Elles ont quelque chose en commun. Elles ont toutes les deux des carrés.,0.8604179620742798
same-different-selection-both-triangles,Here are two cards. Something's the same. They both have triangles.,Voici deux cartes. Elles ont quelque chose en commun. Elles ont toutes les deux des triangles.,0.8687891960144043
same-different-selection-both-red,Here are two cards. Something's the same. They both have red shapes.,Voici deux cartes. Elles ont quelque chose en commun. Elles ont toutes les deux des formes rouges.,0.8728406429290771
same-different-selection-both-green,Here are two cards. Something's the same. They both have green shapes.,Voici deux cartes. Elles ont quelque chose en commun. Elles ont toutes les deux des formes vertes.,0.874835729598999
same-different-selection-both-yellow,Here are two cards. Something's the same. They both have yellow shapes.,Voici deux cartes. Elles ont quelque chose en commun. Elles ont toutes les deux des formes jaunes.,0.8780653476715088
same-different-selection-both-blue,Here are two cards. Something's the same. They both have blue shapes.,Voici deux cartes. Elles ont quelque chose en commun. Elles ont toutes les deux des formes bleues.,0.8756226897239685
same-different-selection-both-small,Here are two cards. Something's the same. They both have small shapes.,Voici deux cartes. Elles ont quelque chose en commun. Elles ont toutes les deux des petites formes.,0.8692478537559509
same-different-selection-both-medium,Here are two cards. Something's the same. They both have medium-sized shapes.,Voici deux cartes. Elles ont quelque chose en commun. Elles ont toutes les deux des formes de taille moyenne.,0.8486993312835693
same-different-selection-both-large,Here are two cards. Something's the same. They both have large shapes.,Voici deux cartes. Elles ont quelque chose en commun. Elles ont toutes les deux des grandes formes.,0.8627205491065979
sds-prompt3,Here is another card. Which of these is similar to this one?,Voici une autre carte. Laquelle de ces cartes est semblable à celle-ci?,0.8752464056015015
sds-3match-prompt2,Here is the same set of cards again. Choose two cards that are the same in a different way.,Voici le même ensemble de cartes. Choisissez deux cartes qui sont semblables de manière différente.,0.8653692603111267
sds-2match-prompt1,Here is a new set of cards. Choose two cards that are the same in some way.,Voici un nouvel ensemble de cartes. Choisissez deux cartes qui sont semblables d'une certaine manière.,0.8798588514328003
sds-2match-prompt2,Choose two cards that are the same in a different way.,Choisissez deux cartes qui sont semblables de manière différente.,0.8516039848327637
sds-3unique-prompt1,Choose three cards that are the same in only one way.,Choisissez trois cartes qui sont semblables d'une seule manière.,0.8707114458084106
sds-3unique-prompt2,Choose another three cards that are the same in only one way.,Choisissez encore trois cartes qui sont semblables d'une seule manière.,0.8712636232376099
memory-game-display,Watch the squares light up.,Regardez les carrés s'illuminer.,0.8661066889762878
memory-game-input,Choose the squares in the same order.,Choisissez les carrés dans le même ordre.,0.8436805009841919
memory-game-instruct1,This is the memory game. Here's how you play it.,Ceci est le jeu de mémoire. Voici comment vous jouez.,0.8655677437782288
memory-game-instruct2,You will see squares light up.,Vous verrez les carrés s'illuminer.,0.8594520092010498
memory-game-instruct3,You're going to choose the squares in the same order.,You're going to choose the squares in the same order.,0.29144251346588135
memory-game-instruct4,Watch carefully! Try to remember the order.,Regardez attentivement! Essayez de mémoriser l'ordre.,0.8666849732398987
memory-game-forward-prompt,Choose the squares in the same order.,Choisissez les carrés dans le même ordre.,0.8436805009841919
memory-game-forward-try-again,That's not quite right. Please try again. Choose the squares in the same order.,That's not quite right. Please try again. Choose the squares in the same order.,0.24224629998207092
memory-game-instruct5,This time the game won't tell you if you're right or wrong. Let’s start playing the memory game!,"Cette fois, le jeu ne vous dira pas si vous avez raison ou tort. Commençons à jouer au jeu de mémoire!",0.8806219100952148
memory-game-instruct6,Now let's play the memory game in reverse!,Jouons maintenant au jeu de mémoire à l'envers!,0.847836971282959
memory-game-instruct7,Let’s start playing the memory game!,Commençons à jouer au jeu de mémoire!,0.8638910055160522
memory-game-backward-prompt,Choose the squares in the backward order.,Choisissez les carrés dans l'ordre inverse.,0.842818021774292
memory-game-backward-try-again,That's not quite right. Please try again. Choose the squares in the backward order.,That's not quite right. Please try again. Choose the squares in the backward order.,0.23731780052185059
heart-instruct1,This is the heart game. Here's how you play it.,Ceci est le jeu de cœur. Voici comment vous jouez.,0.8004927039146423
heart-instruct2,"When you see a heart, press the button on the same side.","Quand vous voyez un cœur, appuyez sur le bouton du même côté.",0.8571504354476929
hearts-and-flowers-try-again,That's not quite right. Please try again.,That's not quite right. Please try again.,0.6971194744110107
heart-practice-feedback1,The heart is on the right side. Press the right button.,Le cœur est du côté droit. Appuyez sur le bouton droit.,0.8524349927902222
hearts-and-flowers-practice-time,Time to practice!,Temps de pratique!,0.8724594116210938
heart-practice-feedback2,"Remember! When you see a HEART, press the button on the SAME side.","Rappelez-vous! Lorsque vous voyez un CŒUR, appuyez sur le bouton du MÊME côté.",0.8510897159576416
hearts-and-flowers-instruct1,This time the game will go faster. It won't tell you if you are right or wrong. Try to keep up!,"Cette fois, le jeu ira plus vite. Il ne vous dira pas si vous avez raison ou tort. Essayez de suivre!",0.872772216796875
hearts-and-flowers-instruct2,"Try to answer as fast as you can without making mistakes. If you make a mistake, just keep going!","Essayez de répondre aussi vite que possible sans vous tromper. Si vous faites une erreur, continuez!",0.8795310258865356
hearts-and-flowers-play-time,Time to play!,C'est l'heure de jouer!,0.8626562356948853
flower-instruct1,This is the flower game. Here's how you play it.,Ceci est le jeu de fleurs. Voici comment vous jouez.,0.8603050708770752
flower-instruct2,"When you see a flower, press the button on the opposite side.","Quand vous voyez une fleur, appuyez sur le bouton du côté opposé.",0.8563816547393799
flower-practice-feedback1,The flower is on the left side. Press the right button.,La fleur est du côté gauche. Appuyez sur le bouton droit.,0.8592782020568848
flower-practice-feedback2,"When you see a FLOWER, press the button on the OPPOSITE side.","Quand vous voyez une FLEUR, appuyez sur le bouton du côté OPPOSÉ.",0.8479514718055725
hearts-and-flowers-instruct3,"Now, we're going to play a game with hearts and flowers.","Maintenant, nous allons jouer à un jeu avec des cœurs et des fleurs.",0.8737437725067139
hearts-and-flowers-encourage1,Try to keep up!,Essayez de suivre le rythme!,0.8265540599822998
hearts-and-flowers-encourage2,"If you make a mistake, just keep going!","Si vous faites une erreur, continuez!",0.8634108304977417
hearts-and-flowers-end,Great job! You completed the game!,Bien joué! Vous avez complété le jeu!,0.8570681214332581
vocab-item-001,the acorn,le gland,0.44766363501548767
vocab-item-002,the aloe,l'aloe,0.8299382925033569
vocab-item-003,the antenna,l'antenne,0.831234872341156
vocab-item-004,the artichoke,l'artichaut,0.8452807664871216
vocab-item-005,the bamboo,le bambou,0.8497567176818848
vocab-item-006,the barrel,le baril,0.8149386644363403
vocab-item-007,the blender,le mélangeur,0.8356938362121582
vocab-item-008,the blower,le souffleur,0.83135986328125
vocab-item-009,the bouquet,le bouquet,0.8317838907241821
vocab-item-010,the buffet,le buffet,0.8323492407798767
vocab-item-011,the bulldozer,le bulldozer,0.8106290102005005
vocab-item-012,the cake,le gâteau,0.8191813230514526
vocab-item-013,the caramel,le caramel,0.8498712182044983
vocab-item-014,the carousel,le carrousel,0.828072726726532
vocab-item-015,the carrot,la carotte,0.8416452407836914
vocab-item-016,the cassette,la cassette,0.8260868787765503
vocab-item-017,the cheese,le fromage,0.791265606880188
vocab-item-018,the cloak,la cape,0.8453522324562073
vocab-item-019,the clothespin,la pince à linge,0.7763081192970276
vocab-item-020,the coaster,le dessous de verre,0.36287564039230347
vocab-item-021,the cork,le bouchon,0.6395114660263062
vocab-item-022,the cornbread,le pain de maïs,0.8334700465202332
vocab-item-023,the corset,le corset,0.8323699235916138
vocab-item-024,the dumpling,le dumpling,0.4430379569530487
vocab-item-025,the elbow,le coude,0.8062678575515747
vocab-item-026,the fan,le ventilateur,0.830926775932312
vocab-item-027,the foam,la mousse,0.8262941837310791
vocab-item-028,the footbath,le bain de pieds,0.7967647314071655
vocab-item-029,the fruitcake,le gâteau aux fruits,0.8510795831680298
vocab-item-030,the gutter,la gouttière,0.801144003868103
vocab-item-031,the hamster,le hamster,0.8400052189826965
vocab-item-032,the hedgehog,le hérisson,0.84140944480896
vocab-item-033,the hoe,la houe,0.7042770385742188
vocab-item-034,the hopscotch,la marelle,0.5071108341217041
vocab-item-035,the kimono,le kimono,0.8522989153862
vocab-item-036,the latch,le loquet,0.8242400884628296
vocab-item-037,the locker,le casier,0.7864964008331299
vocab-item-038,the lollipop,la sucette,0.6592977046966553
vocab-item-039,the map,la carte,0.8308908939361572
vocab-item-040,the marshmallow,la guimauve,0.8010281920433044
vocab-item-041,the net,le filet,0.8260838985443115
vocab-item-042,the oil,l'huile,0.7942061424255371
vocab-item-043,the omelet,l'omelette,0.8269006013870239
vocab-item-044,the pie,la tourte,0.8135856986045837
vocab-item-045,the pistachio,la pistache,0.8508375287055969
vocab-item-046,the pitcher,le pichet,0.7995249032974243
vocab-item-047,the potato,la pomme de terre,0.8310278654098511
vocab-item-048,the prism,le prisme,0.846890926361084
vocab-item-049,the puddle,la flaque,0.8437020778656006
vocab-item-050,the pump,la pompe,0.8420242667198181
vocab-item-051,the rice,le riz,0.8448731899261475
vocab-item-052,the saddle,la selle,0.7060269117355347
vocab-item-053,the sandbag,le sac de sable,0.8423202037811279
vocab-item-054,the scaffolding,l'échafaudage,0.8228005766868591
vocab-item-055,the scoop,la cuillère à glace,0.33707335591316223
vocab-item-056,the seagull,la mouette,0.8464140892028809
vocab-item-057,the ship,le navire,0.8287153244018555
vocab-item-058,the shower,la douche,0.8378772735595703
vocab-item-059,the silverware,l'argenterie,0.8220952153205872
vocab-item-060,the sink,l'évier,0.8124868869781494
vocab-item-061,the ski,le ski,0.8001128435134888
vocab-item-062,the sloth,le paresseux,0.8130561113357544
vocab-item-063,the snail,l'escargot,0.8270072340965271
vocab-item-064,the sorbet,le sorbet,0.8356237411499023
vocab-item-065,the spatula,la spatule,0.836280882358551
vocab-item-066,the sprinkler,l'arroseur,0.7999663352966309
vocab-item-067,the squash,la courge,0.822681188583374
vocab-item-068,the squirrel,l'écureuil,0.8466915488243103
vocab-item-069,the stew,le ragoût,0.7969871759414673
vocab-item-070,the rubber band,l'élastique,0.8053038120269775
vocab-item-071,the stump,la souche,0.7848469018936157
vocab-item-072,the sunflower,le tournesol,0.8402578830718994
vocab-item-073,the swordfish,l'espadon,0.6419216394424438
vocab-item-074,the tapestry,la tapisserie,0.8390714526176453
vocab-item-075,the teabag,le sachet de thé,0.8412916660308838
vocab-item-076,the telescope,le télescope,0.8486724495887756
vocab-item-077,the thermos,le thermos,0.8249157071113586
vocab-item-078,the treasure,le trésor,0.823797345161438
vocab-item-079,the trumpet,la trompette,0.8477599620819092
vocab-item-080,the tulip,la tulipe,0.8674680590629578
vocab-item-081,the turbine,la turbine,0.8524351119995117
vocab-item-082,the turkey,la dinde,0.6389867067337036
vocab-item-083,the turtle,la tortue,0.8540345430374146
vocab-item-084,the typewriter,la machine à écrire,0.8324683904647827
vocab-item-085,the watermelon,la pastèque,0.8221921324729919
vocab-item-086,the waterwheel,la roue à eau,0.8411973118782043
vocab-item-087,the ant,la fourmi,0.8496862649917603
vocab-item-088,the ball,le ballon,0.8492054343223572
vocab-item-089,the bear,l'ours,0.5773372054100037
vocab-item-090,the duck,le canard,0.8410462737083435
vocab-item-091,the fork,la fourchette,0.7911790013313293
vocab-item-092,the kitten,le chaton,0.8600801825523376
vocab-item-093,the knee,le genou,0.837970495223999
vocab-item-094,the milkshake,le lait frappé,0.42089173197746277
vocab-item-095,the skin,la peau,0.818684458732605
vocab-item-096,the wall,le mur,0.8364032506942749
vocab-item-097,the wheel,la roue,0.8114414215087891
vocab-item-098,the farm,la ferme,0.8084771633148193
vocab-item-099,juggling,le jonglage,0.8281530737876892
vocab-item-100,the dressing,la vinaigrette,0.813470184803009
vocab-item-101,the roof,le toit,0.8423171639442444
vocab-item-102,peeking,espiègle,0.5386641025543213
vocab-item-103,the ruler,la règle,0.6281998157501221
vocab-item-104,the tunnel,le tunnel,0.8289839625358582
vocab-item-105,the envelope,l'enveloppe,0.8329575061798096
vocab-item-106,the diamond,le diamant,0.8476756811141968
vocab-item-107,the calendar,le calendrier,0.8434012532234192
vocab-item-108,the panda,le panda,0.843948483467102
vocab-item-109,the arrow,la flèche,0.8233158588409424
vocab-item-110,picking,ramasser,0.508351743221283
vocab-item-111,dripping,goutter,0.37802717089653015
vocab-item-112,the knight,le chevalier,0.847935140132904
vocab-item-113,delivering,livrer,0.7761709094047546
vocab-item-114,the dentist,le dentiste,0.8537285327911377
vocab-item-115,the claw,la griffe,0.8007408976554871
vocab-item-116,the uniform,l'uniforme,0.8372975587844849
vocab-item-117,furry,poilu,0.547113299369812
vocab-item-118,the cormorant,le cormoran,0.8455021977424622
vocab-item-119,fetch,chercher,0.6571054458618164
vocab-item-120,the arcade,l'arcade,0.7967695593833923
vocab-item-121,the artifact,l'artéfact,0.8180146813392639
vocab-item-122,aversion,l'aversion,0.7023076415061951
vocab-item-123,the beret,le béret,0.8333257436752319
vocab-item-124,applaud,applaudir,0.612338662147522
vocab-item-125,timid,timide,0.7345418930053711
vocab-item-126,the camp,le camp,0.824712872505188
vocab-item-127,tumble,culbuter,0.3257555365562439
vocab-item-128,concentric,concentrique,0.8046904802322388
vocab-item-129,the confectionery,la confiserie,0.8252307176589966
vocab-item-130,the couturier,le couturier,0.816116452217102
vocab-item-131,degression,la dégression,0.7198894023895264
vocab-item-132,the divan,le divan,0.8331326842308044
vocab-item-133,the wetland,la zone humide,0.8571101427078247
vocab-item-134,the baywindow,la baie vitrée,0.7770775556564331
vocab-item-135,the aesthete,l'esthète,0.8480864763259888
vocab-item-136,ecstatic,extatique,0.8072295188903809
vocab-item-137,rickety,branlant,0.5780192613601685
vocab-item-138,gourmet,gourmet,0.7792457342147827
vocab-item-139,gesticulate,gesticuler,0.8141627311706543
vocab-item-140,the facade,la façade,0.8360092639923096
vocab-item-141,the slope,la pente,0.796987771987915
vocab-item-142,the habit,l'habitude,0.8123172521591187
vocab-item-143,the intersection,le carrefour,0.7698372602462769
vocab-item-144,the irrigation,l'irrigation,0.8167134523391724
vocab-item-145,the kazoo,le kazoo,0.8070405125617981
vocab-item-146,chat,bavarder,0.38471719622612
vocab-item-147,the colony,la colonie,0.8480679988861084
vocab-item-148,preserve,préserver,0.7829679250717163
vocab-item-149,the awning,l'auvent,0.8255884647369385
vocab-item-150,mammalogy,la mammalogie,0.8449550271034241
vocab-item-151,the metronome,le métronome,0.8462792634963989
vocab-item-152,the paleontologist,le paléontologue,0.8648682236671448
vocab-item-153,the percussion,la percussion,0.7809261083602905
vocab-item-154,the posterior,la postérieure,0.6229918599128723
vocab-item-155,precarious,précaire,0.8013714551925659
vocab-item-156,the arbor,la tonnelle,0.5841467380523682
vocab-item-157,resuscitation,réanimation,0.8496072292327881
vocab-item-158,the rosette,la rosette,0.8343499898910522
vocab-item-159,the saffron,le safran,0.8433337807655334
vocab-item-160,mischievous,espiègle,0.8133872747421265
vocab-item-161,the skimmer,l'écumoire,0.7711201906204224
vocab-item-162,sedentary,sédentaire,0.8431331515312195
vocab-item-163,the suede,le daim,0.618790864944458
vocab-item-164,the turnstile,le tourniquet,0.8061317801475525
vocab-item-165,the triad,la triade,0.8506832122802734
vocab-item-166,dredging,dragage,0.8366329669952393
vocab-item-167,urban,urbain,0.8186782598495483
vocab-item-168,the steam,la vapeur,0.8193433284759521
