answer,assessment_stage,audio_file,block_index,chance_level,difficulty,downex,item_uid,required_selections,response_alternatives,time_limit,trial_type
tf1_25_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,-0.303,False,,,"tf1_25_T4_ss3_md,tf1_25_T2_ss3_md,tf1_25_T3_ss3_md",,Matrix Reasoning
tf1_31_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,0.244,False,,,"tf1_31_T4_ss3_md,tf1_31_T2_ss3_md,tf1_31_T3_ss3_md",,Matrix Reasoning
tf3_66_T1_ss3_pd,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_pd_mat66,,"tf3_66_T3_ss3_md,tf3_66_T4_ss3_md,tf3_66_T2_ss3_md",,Matrix Reasoning
tf3_24_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_md_mat24,,"tf3_24_T2_ss3_md,tf3_24_T4_ss3_md,tf3_24_T3_ss3_md",,Matrix Reasoning
tf1_53_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,1.692,False,,,"tf1_53_T2_ss1_md,tf1_53_T4_ss1_md,tf1_53_T3_ss1_md",,Matrix Reasoning
tf1_51_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,3.636,False,matrix_set1_md_mat51,,"tf1_51_T2_ss2_md,tf1_51_T4_ss2_md,tf1_51_T3_ss2_md",,Matrix Reasoning
tf1_39_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,0.244,False,,,"tf1_39_T4_ss2_md,tf1_39_T2_ss2_md,tf1_39_T3_ss2_md",,Matrix Reasoning
tf3_43_T1_ss1_pd,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_pd_mat43,,"tf3_43_T2_ss1_md,tf3_43_T4_ss1_md,tf3_43_T3_ss1_md",,Matrix Reasoning
tf1_32_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,0.244,False,,,"tf1_32_T4_ss1_md,tf1_32_T2_ss1_md,tf1_32_T3_ss1_md",,Matrix Reasoning
orange-circle,test_response,"matrix-reasoning-prompt1-part1-downex,matrix-reasoning-prompt1-part2-downex",0,0.25,,True,,,"green-circle,black-circle,blue-circle",,Matrix Reasoning
tf1_10_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,0.507,False,matrix_set1_md_mat10,,"tf1_10_T3_ss3_md,tf1_10_T2_ss3_md,tf1_10_T4_ss3_md",,Matrix Reasoning
tf1_31_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,0.244,False,matrix_set1_md_mat31,,"tf1_31_T4_ss3_md,tf1_31_T2_ss3_md,tf1_31_T3_ss3_md",,Matrix Reasoning
tf1_46_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,1.348,False,matrix_set1_md_mat46,,"tf1_46_T4_ss3_md,tf1_46_T2_ss3_md,tf1_46_T3_ss3_md",,Matrix Reasoning
tf1_30_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,0.55,False,,,"tf1_30_T4_ss2_md,tf1_30_T2_ss2_md,tf1_30_T3_ss2_md",,Matrix Reasoning
tf1_54_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,1.692,False,matrix_set1_md_mat54,,"tf1_54_T4_ss2_md,tf1_54_T2_ss2_md,tf1_54_T3_ss2_md",,Matrix Reasoning
tf1_76_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,1.383,False,,,"tf1_76_T3_ss3_md,tf1_76_T4_ss3_md,tf1_76_T2_ss3_md",,Matrix Reasoning
tf3_39_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_md_mat39,,"tf3_39_T2_ss3_md,tf3_39_T4_ss3_md,tf3_39_T3_ss3_md",,Matrix Reasoning
tf1_27_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,0.55,False,matrix_set1_md_mat27,,"tf1_27_T2_ss2_md,tf1_27_T4_ss2_md,tf1_27_T3_ss2_md",,Matrix Reasoning
tf1_70_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,0.644,False,,,"tf1_70_T3_ss3_md,tf1_70_T4_ss3_md,tf1_70_T2_ss3_md",,Matrix Reasoning
tf3_62_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_md_mat62,,"tf3_62_T3_ss2_md,tf3_62_T2_ss2_md,tf3_62_T4_ss2_md",,Matrix Reasoning
tf1_23_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,0.785,False,matrix_set1_md_mat23,,"tf1_23_T2_ss1_md,tf1_23_T4_ss1_md,tf1_23_T3_ss1_md",,Matrix Reasoning
tf1_67_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,-0.034,False,matrix_set1_md_mat67,,"tf1_67_T3_ss3_md,tf1_67_T2_ss3_md,tf1_67_T4_ss3_md",,Matrix Reasoning
tf3_60_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_md_mat60,,"tf3_60_T3_ss3_md,tf3_60_T4_ss3_md,tf3_60_T2_ss3_md",,Matrix Reasoning
tf1_44_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,2.971,False,matrix_set1_md_mat44,,"tf1_44_T4_ss1_md,tf1_44_T2_ss1_md,tf1_44_T3_ss1_md",,Matrix Reasoning
tf1_42_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,0.558,False,,,"tf1_42_T2_ss2_md,tf1_42_T4_ss2_md,tf1_42_T3_ss2_md",,Matrix Reasoning
tf1_73_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,1.383,False,,,"tf1_73_T3_ss3_md,tf1_73_T2_ss3_md,tf1_73_T4_ss3_md",,Matrix Reasoning
tf1_5_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,-1.301,False,matrix_set1_md_mat5,,"tf1_5_T3_ss1_md,tf1_5_T2_ss1_md,tf1_5_T4_ss1_md",,Matrix Reasoning
tf1_64_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,0.723,False,,,"tf1_64_T3_ss3_md,tf1_64_T4_ss3_md,tf1_64_T2_ss3_md",,Matrix Reasoning
tf3_32_T1_ss2_pd,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_pd_mat32,,"tf3_32_T4_ss2_md,tf3_32_T2_ss2_md,tf3_32_T3_ss2_md",,Matrix Reasoning
tf1_73_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,1.383,False,matrix_set1_md_mat73,,"tf1_73_T3_ss3_md,tf1_73_T2_ss3_md,tf1_73_T4_ss3_md",,Matrix Reasoning
tf3_37_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_md_mat37,,"tf3_37_T4_ss1_md,tf3_37_T2_ss1_md,tf3_37_T3_ss1_md",,Matrix Reasoning
tf1_32_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,0.244,False,matrix_set1_md_mat32,,"tf1_32_T4_ss1_md,tf1_32_T2_ss1_md,tf1_32_T3_ss1_md",,Matrix Reasoning
tf1_30_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,0.55,False,matrix_set1_md_mat30,,"tf1_30_T4_ss2_md,tf1_30_T2_ss2_md,tf1_30_T3_ss2_md",,Matrix Reasoning
tf3_76_T1_ss1_pd,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_pd_mat76,,"tf3_76_T3_ss1_md,tf3_76_T4_ss1_md,tf3_76_T2_ss1_md",,Matrix Reasoning
tf3_28_T1_ss1_pd,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_pd_mat28,,"tf3_28_T2_ss1_md,tf3_28_T4_ss1_md,tf3_28_T3_ss1_md",,Matrix Reasoning
black-star,test_response,"matrix-reasoning-prompt1-part1-downex,matrix-reasoning-prompt1-part2-downex",0,0.25,,True,,,"orange-square,blue-circle,green-triangle",,Matrix Reasoning
tf1_4_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,-0.668,False,,,"tf1_4_T3_ss3_md,tf1_4_T4_ss3_md,tf1_4_T2_ss3_md",,Matrix Reasoning
tf1_2_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,-0.741,False,,,"tf1_2_T4_ss1_md,tf1_2_T2_ss1_md,tf1_2_T3_ss1_md",,Matrix Reasoning
tf1_59_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,-0.737,False,matrix_set1_md_mat59,,"tf1_59_T4_ss1_md,tf1_59_T2_ss1_md,tf1_59_T3_ss1_md",,Matrix Reasoning
tf1_68_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,-0.394,False,,,"tf1_68_T3_ss1_md,tf1_68_T4_ss1_md,tf1_68_T2_ss1_md",,Matrix Reasoning
tf1_37_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,0.558,False,,,"tf1_37_T4_ss3_md,tf1_37_T2_ss3_md,tf1_37_T3_ss3_md",,Matrix Reasoning
tf3_68_T1_ss2_pd,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_pd_mat68,,"tf3_68_T3_ss2_md,tf3_68_T4_ss2_md,tf3_68_T2_ss2_md",,Matrix Reasoning
tf1_8_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,1.067,False,,,"tf1_8_T3_ss1_md,tf1_8_T4_ss1_md,tf1_8_T2_ss1_md",,Matrix Reasoning
tf1_77_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,2.754,False,,,"tf1_77_T3_ss1_md,tf1_77_T2_ss1_md,tf1_77_T4_ss1_md",,Matrix Reasoning
tf3_1_T1_ss1_md,practice_response,matrix-reasoning-instruct2,0,0.25,,False,,,"tf3_1_T4_ss1_md,tf3_1_T2_ss1_md,tf3_1_T3_ss1_md",,practice
tf3_40_T1_ss1_pd,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_pd_mat40,,"tf3_40_T4_ss1_md,tf3_40_T2_ss1_md,tf3_40_T3_ss1_md",,Matrix Reasoning
tf1_56_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,,False,,,"tf1_56_T4_ss1_md,tf1_56_T2_ss1_md,tf1_56_T3_ss1_md",,Matrix Reasoning
tf1_72_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,0.566,False,,,"tf1_72_T3_ss2_md,tf1_72_T2_ss2_md,tf1_72_T4_ss2_md",,Matrix Reasoning
tf3_20_T1_ss2_pd,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_pd_mat20,,"tf3_20_T4_ss2_md,tf3_20_T2_ss2_md,tf3_20_T3_ss2_md",,Matrix Reasoning
tf1_20_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,1.889,False,,,"tf1_20_T4_ss1_md,tf1_20_T2_ss1_md,tf1_20_T3_ss1_md",,Matrix Reasoning
tf1_52_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,,False,,,"tf1_52_T4_ss3_md,tf1_52_T2_ss3_md,tf1_52_T3_ss3_md",,Matrix Reasoning
tf1_69_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,1.759,False,,,"tf1_69_T3_ss2_md,tf1_69_T2_ss2_md,tf1_69_T4_ss2_md",,Matrix Reasoning
tf3_72_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_md_mat72,,"tf3_72_T3_ss3_md,tf3_72_T4_ss3_md,tf3_72_T2_ss3_md",,Matrix Reasoning
tf1_22_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,1.473,False,,,"tf1_22_T4_ss3_md,tf1_22_T2_ss3_md,tf1_22_T3_ss3_md",,Matrix Reasoning
tf3_26_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_md_mat26,,"tf3_26_T4_ss2_md,tf3_26_T2_ss2_md,tf3_26_T3_ss2_md",,Matrix Reasoning
tf1_53_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,1.692,False,matrix_set1_md_mat53,,"tf1_53_T2_ss1_md,tf1_53_T4_ss1_md,tf1_53_T3_ss1_md",,Matrix Reasoning
tf1_57_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,0.723,False,,,"tf1_57_T2_ss2_md,tf1_57_T4_ss2_md,tf1_57_T3_ss2_md",,Matrix Reasoning
tf1_74_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,2.237,False,matrix_set1_md_mat74,,"tf1_74_T3_ss1_md,tf1_74_T4_ss1_md,tf1_74_T2_ss1_md",,Matrix Reasoning
tf1_62_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,0.978,False,,,"tf1_62_T3_ss1_md,tf1_62_T2_ss1_md,tf1_62_T4_ss1_md",,Matrix Reasoning
tf1_1_T1_ss3_md,practice_response,matrix-reasoning-instruct2,0,0.25,,False,,,"tf1_1_T2_ss3_md,tf1_1_T3_ss3_md,tf1_1_T4_ss3_md",,practice
tf3_51_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_md_mat51,,"tf3_51_T4_ss3_md,tf3_51_T2_ss3_md,tf3_51_T3_ss3_md",,Matrix Reasoning
tf1_17_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,1.22,False,matrix_set1_md_mat17,,"tf1_17_T3_ss1_md,tf1_17_T4_ss1_md,tf1_17_T2_ss1_md",,Matrix Reasoning
tf3_8_T1_ss2_pd,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_pd_mat8,,"tf3_8_T2_ss2_md,tf3_8_T4_ss2_md,tf3_8_T3_ss2_md",,Matrix Reasoning
tf1_20_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,1.889,False,matrix_set1_md_mat20,,"tf1_20_T4_ss1_md,tf1_20_T2_ss1_md,tf1_20_T3_ss1_md",,Matrix Reasoning
orange-star,test_response,matrix-reasoning-prompt1-part2-downex,0,0.25,,True,,,"orange-circle,orange-square,orange-triangle",,Matrix Reasoning
tf1_61_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,-0.737,False,,,"tf1_61_T3_ss3_md,tf1_61_T2_ss3_md,tf1_61_T4_ss3_md",,Matrix Reasoning
tf3_34_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_md_mat34,,"tf3_34_T2_ss1_md,tf3_34_T4_ss1_md,tf3_34_T3_ss1_md",,Matrix Reasoning
tf1_8_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,1.067,False,matrix_set1_md_mat8,,"tf1_8_T3_ss1_md,tf1_8_T4_ss1_md,tf1_8_T2_ss1_md",,Matrix Reasoning
tf1_43_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,0.052,False,,,"tf1_43_T2_ss3_md,tf1_43_T4_ss3_md,tf1_43_T3_ss3_md",,Matrix Reasoning
tf1_79_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,1.427,False,,,"tf1_79_T3_ss3_md,tf1_79_T4_ss3_md,tf1_79_T2_ss3_md",,Matrix Reasoning
tf1_24_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,1.739,False,matrix_set1_md_mat24,,"tf1_24_T4_ss2_md,tf1_24_T2_ss2_md,tf1_24_T3_ss2_md",,Matrix Reasoning
tf1_75_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,1.383,False,,,"tf1_75_T3_ss2_md,tf1_75_T2_ss2_md,tf1_75_T4_ss2_md",,Matrix Reasoning
tf1_69_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,1.759,False,matrix_set1_md_mat69,,"tf1_69_T3_ss2_md,tf1_69_T2_ss2_md,tf1_69_T4_ss2_md",,Matrix Reasoning
tf3_71_T1_ss2_pd,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_pd_mat71,,"tf3_71_T3_ss2_md,tf3_71_T2_ss2_md,tf3_71_T4_ss2_md",,Matrix Reasoning
tf1_70_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,0.644,False,matrix_set1_md_mat70,,"tf1_70_T3_ss3_md,tf1_70_T4_ss3_md,tf1_70_T2_ss3_md",,Matrix Reasoning
blue-triangle,test_response,"matrix-reasoning-prompt1-part1-downex,matrix-reasoning-prompt1-part2-downex",0,0.25,,True,,,"orange-star,green-square,black-circle",,Matrix Reasoning
tf1_25_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,-0.303,False,matrix_set1_md_mat25,,"tf1_25_T4_ss3_md,tf1_25_T2_ss3_md,tf1_25_T3_ss3_md",,Matrix Reasoning
tf3_22_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_md_mat22,,"tf3_22_T4_ss1_md,tf3_22_T2_ss1_md,tf3_22_T3_ss1_md",,Matrix Reasoning
tf1_50_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,0.713,False,matrix_set1_md_mat50,,"tf1_50_T4_ss1_md,tf1_50_T2_ss1_md,tf1_50_T3_ss1_md",,Matrix Reasoning
tf1_36_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,-0.394,False,,,"tf1_36_T4_ss2_md,tf1_36_T2_ss2_md,tf1_36_T3_ss2_md",,Matrix Reasoning
tf1_54_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,1.692,False,,,"tf1_54_T4_ss2_md,tf1_54_T2_ss2_md,tf1_54_T3_ss2_md",,Matrix Reasoning
black-arrow-135,test_response,matrix-reasoning-prompt1-part2-downex,0,0.25,,True,,,"black-arrow-315,black-arrow-225,black-arrow-45",,Matrix Reasoning
tf1_11_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,1.755,False,,,"tf1_11_T3_ss1_md,tf1_11_T4_ss1_md,tf1_11_T2_ss1_md",,Matrix Reasoning
tf1_56_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set1_md_mat56,,"tf1_56_T4_ss1_md,tf1_56_T2_ss1_md,tf1_56_T3_ss1_md",,Matrix Reasoning
tf1_24_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,1.739,False,,,"tf1_24_T4_ss2_md,tf1_24_T2_ss2_md,tf1_24_T3_ss2_md",,Matrix Reasoning
tf1_23_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,0.785,False,,,"tf1_23_T2_ss1_md,tf1_23_T4_ss1_md,tf1_23_T3_ss1_md",,Matrix Reasoning
tf3_47_T1_ss2_pd,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_pd_mat47,,"tf3_47_T2_ss2_md,tf3_47_T4_ss2_md,tf3_47_T3_ss2_md",,Matrix Reasoning
tf3_7_T1_ss1_pd,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_pd_mat7,,"tf3_7_T4_ss1_md,tf3_7_T2_ss1_md,tf3_7_T3_ss1_md",,Matrix Reasoning
tf3_6_T1_ss3_pd,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_pd_mat6,,"tf3_6_T2_ss3_md,tf3_6_T4_ss3_md,tf3_6_T3_ss3_md",,Matrix Reasoning
tf1_3_T1_ss2_md,practice_response,matrix-reasoning-prompt1,0,0.25,,False,,,"tf1_3_T3_ss2_md,tf1_3_T4_ss2_md,tf1_3_T2_ss2_md",,practice
tf3_63_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_md_mat63,,"tf3_63_T3_ss3_md,tf3_63_T2_ss3_md,tf3_63_T4_ss3_md",,Matrix Reasoning
tf1_47_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,0.959,False,matrix_set1_md_mat47,,"tf1_47_T2_ss1_md,tf1_47_T4_ss1_md,tf1_47_T3_ss1_md",,Matrix Reasoning
tf1_27_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,0.55,False,,,"tf1_27_T2_ss2_md,tf1_27_T4_ss2_md,tf1_27_T3_ss2_md",,Matrix Reasoning
tf1_39_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,0.244,False,matrix_set1_md_mat39,,"tf1_39_T4_ss2_md,tf1_39_T2_ss2_md,tf1_39_T3_ss2_md",,Matrix Reasoning
tf1_47_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,0.959,False,,,"tf1_47_T2_ss1_md,tf1_47_T4_ss1_md,tf1_47_T3_ss1_md",,Matrix Reasoning
tf1_78_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,-1.87,False,,,"tf1_78_T3_ss2_md,tf1_78_T4_ss2_md,tf1_78_T2_ss2_md",,Matrix Reasoning
tf1_9_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,0.317,False,,,"tf1_9_T3_ss2_md,tf1_9_T2_ss2_md,tf1_9_T4_ss2_md",,Matrix Reasoning
tf3_31_T1_ss1_pd,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_pd_mat31,,"tf3_31_T4_ss1_md,tf3_31_T2_ss1_md,tf3_31_T3_ss1_md",,Matrix Reasoning
tf1_1_T1_ss3_md,practice_response,matrix-reasoning-instruct2,1,0.25,,False,,,"tf1_1_T2_ss3_md,tf1_1_T3_ss3_md,tf1_1_T4_ss3_md",,practice
tf1_34_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,1.043,False,,,"tf1_34_T2_ss3_md,tf1_34_T4_ss3_md,tf1_34_T3_ss3_md",,Matrix Reasoning
tf3_67_T1_ss1_pd,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_pd_mat67,,"tf3_67_T3_ss1_md,tf3_67_T2_ss1_md,tf3_67_T4_ss1_md",,Matrix Reasoning
tf3_45_T1_ss3_pd,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_pd_mat45,,"tf3_45_T4_ss3_md,tf3_45_T2_ss3_md,tf3_45_T3_ss3_md",,Matrix Reasoning
tf1_37_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,0.558,False,matrix_set1_md_mat37,,"tf1_37_T4_ss3_md,tf1_37_T2_ss3_md,tf1_37_T3_ss3_md",,Matrix Reasoning
tf3_52_T1_ss1_pd,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_pd_mat52,,"tf3_52_T4_ss1_md,tf3_52_T2_ss1_md,tf3_52_T3_ss1_md",,Matrix Reasoning
tf1_48_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,0.713,False,matrix_set1_md_mat48,,"tf1_48_T4_ss2_md,tf1_48_T2_ss2_md,tf1_48_T3_ss2_md",,Matrix Reasoning
tf3_27_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_md_mat27,,"tf3_27_T4_ss3_md,tf3_27_T2_ss3_md,tf3_27_T3_ss3_md",,Matrix Reasoning
tf1_14_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,1.536,False,matrix_set1_md_mat14,,"tf1_14_T3_ss1_md,tf1_14_T2_ss1_md,tf1_14_T4_ss1_md",,Matrix Reasoning
tf1_15_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,1.732,False,matrix_set1_md_mat15,,"tf1_15_T3_ss2_md,tf1_15_T4_ss2_md,tf1_15_T2_ss2_md",,Matrix Reasoning
tf3_38_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_md_mat38,,"tf3_38_T2_ss2_md,tf3_38_T4_ss2_md,tf3_38_T3_ss2_md",,Matrix Reasoning
tf3_9_T1_ss3_pd,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_pd_mat9,,"tf3_9_T2_ss3_md,tf3_9_T4_ss3_md,tf3_9_T3_ss3_md",,Matrix Reasoning
tf1_38_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,1.043,False,matrix_set1_md_mat38,,"tf1_38_T2_ss1_md,tf1_38_T4_ss1_md,tf1_38_T3_ss1_md",,Matrix Reasoning
tf1_26_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,-1.328,False,matrix_set1_md_mat26,,"tf1_26_T4_ss1_md,tf1_26_T2_ss1_md,tf1_26_T3_ss1_md",,Matrix Reasoning
tf3_50_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_md_mat50,,"tf3_50_T4_ss2_md,tf3_50_T2_ss2_md,tf3_50_T3_ss2_md",,Matrix Reasoning
tf1_16_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,1.957,False,matrix_set1_md_mat16,,"tf1_16_T3_ss3_md,tf1_16_T2_ss3_md,tf1_16_T4_ss3_md",,Matrix Reasoning
tf3_79_T1_ss1_pd,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_pd_mat79,,"tf3_79_T3_ss1_md,tf3_79_T4_ss1_md,tf3_79_T2_ss1_md",,Matrix Reasoning
tf1_45_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,1.043,False,,,"tf1_45_T2_ss2_md,tf1_45_T4_ss2_md,tf1_45_T3_ss2_md",,Matrix Reasoning
tf1_40_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,1.108,False,matrix_set1_md_mat40,,"tf1_40_T4_ss3_md,tf1_40_T2_ss3_md,tf1_40_T3_ss3_md",,Matrix Reasoning
blue-black-diamond,test_response,matrix-reasoning-prompt1-part2-downex,0,0.25,,True,,,"blue-black-diamond-180,blue-black-diamond-90,blue-black-diamond-270",,Matrix Reasoning
tf1_7_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,-0.543,False,,,"tf1_7_T3_ss3_md,tf1_7_T2_ss3_md,tf1_7_T4_ss3_md",,Matrix Reasoning
tf1_3_T1_ss2_md,practice_response,matrix-reasoning-prompt1,1,0.25,,False,,,"tf1_3_T3_ss2_md,tf1_3_T4_ss2_md,tf1_3_T2_ss2_md",,practice
tf1_79_T1_ss3_md,test_response,matrix-reasoning-prompt1,1,0.25,1.427,False,matrix_set1_md_mat79,,"tf1_79_T3_ss3_md,tf1_79_T4_ss3_md,tf1_79_T2_ss3_md",,Matrix Reasoning
tf1_35_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,0.244,False,,,"tf1_35_T4_ss1_md,tf1_35_T2_ss1_md,tf1_35_T3_ss1_md",,Matrix Reasoning
tf1_33_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,-0.146,False,,,"tf1_33_T2_ss2_md,tf1_33_T4_ss2_md,tf1_33_T3_ss2_md",,Matrix Reasoning
tf1_18_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,2.513,False,matrix_set1_md_mat18,,"tf1_18_T3_ss2_md,tf1_18_T2_ss2_md,tf1_18_T4_ss2_md",,Matrix Reasoning
tf3_16_T1_ss1_pd,test_response,matrix-reasoning-prompt1,1,0.25,,False,matrix_set3_pd_mat16,,"tf3_16_T3_ss1_md,tf3_16_T2_ss1_md,tf3_16_T4_ss1_md",,Matrix Reasoning
tf1_5_T1_ss1_md,test_response,matrix-reasoning-prompt1,1,0.25,-1.301,False,,,"tf1_5_T3_ss1_md,tf1_5_T2_ss1_md,tf1_5_T4_ss1_md",,Matrix Reasoning
tf1_66_T1_ss2_md,test_response,matrix-reasoning-prompt1,1,0.25,-0.394,False,,,"tf1_66_T3_ss2_md,tf1_66_T2_ss2_md,tf1_66_T4_ss2_md",,Matrix Reasoning
